system,system_name,dataset,corpus_supported,query_id,category,question,reference_answer,generated_answer,abstained,success,error,latency_ms,relevant_documents,retrieved_documents,top_document,hit_at_1,hit_at_3,hit_at_5,mrr_at_10,ndcg_at_5,answer_token_f1,rouge_l_f1,abstention_correct
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U11,hard_negative,What is the IIT Bombay PhD fellowship amount?,,"bits, pilani - k.k. birla goa campus academic graduate studies & research division (agsrd) format for institute fellowship continuation after the final thesis submission name of the phd scholar : id no.: department: date of phd. admission: title of the ph.d. thesis : date of final thesis submission : date of 5 years institute fellowship completion : recommendation for continuation of institute fellowship: (yes / no) reason for recommendation / remarks ------------------------------------------------------------------------------------------------------------------------------------------------",False,True,,0.17695799999994932,,Format-for-Institute-fellowship-Continuation-after-the-Final-Thesis-submission.pdf;GCIR SOP_Hyd_11oct.pdf;Format_selection-of-DAC-member.pdf;CONTINGENCY_self-project.pdf;Fellowship_Advance-Form.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Institute_Contigency-Form.pdf,Format-for-Institute-fellowship-Continuation-after-the-Final-Thesis-submission.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U12,hard_negative,What is the current PhD application deadline?,,"ion, symposium or others. eligibility 1. full-time phd students of the pilani campus, kk birla goa campus, and hyderabad campus of bits pilani are eligible to submit an application for the bits pilani international travel award. 2. phd students after completing two years from the date of admission are eligible for consideration for the international travel award. 3. phd students enrolled in dual degree programs (cotutelle programs) are not eligible for the travel award. 4. a phd student can receive the international travel award only once during their phd program. conference selection 1. the c",False,True,,0.1643339999999327,,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Format_selection-of-DAC-member.pdf;GCIR SOP_Hyd_11oct.pdf;Guidelines_for-PhD-Proposal.pdf,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U13,adversarial_paraphrase,When is the next round of PhD applications due?,,"posal. the selection committee would consider the distribution of the awards in a year among different departments proportionate to the number of eligible phd students. priority in the selection is given to i) phd students near to thesis submission and ii) phd students not receiving any other travel support. the application form and supporting documents must be forwarded to the agsrd office. the selection committee will meet at least four times in a year, in the first week of january, april, july, and october, to consider the applications. travel grant the international travel award can be uti",False,True,,0.19074999999979525,,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Format_selection-of-DAC-member.pdf;DRC_Guidelines-2015-updated.pdf;Guidelines_for-PhD-Proposal.pdf;CheckList_PhD-Thesis-submission.pdf,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U14,adversarial_paraphrase,How much is PhD tuition in 2027?,,"bits, pilani - k.k. birla goa campus academic graduate studies & research division (agsrd) format for selection of dac members of the phd scholar nameof the phd scholar(id no.): department: proposed area of candidates phd research: sr. no. proposed name of the dac research experience in reason for recommending the name members related field 1. 2. name and signature of phd supervisor, 2 dac members, drc convener & hod: sr. no. name signature (with date) 1. phd supervisor 2. dac member 1 3. dac member 2 4. drc convener 5. hod signature of associate dean, agsrd",False,True,,0.16887499999995725,,Format_selection-of-DAC-member.pdf;Checklist_For-Proposal.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Guidelines_for-PhD-Proposal.pdf;DRC_Guidelines-2015-updated.pdf,Format_selection-of-DAC-member.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U15,adversarial_paraphrase,Who received the institute research prize this year?,,"didates who have availed maternity leave during this period may be given one extra semester for thesis submission. the existing students who were admitted on or before dec 31, 2007, will be required to submit their thesis not later than dec 31, 2015. 2.17 financial assistance to the student the drc will recommend financial assistance, in terms of tuition fee waiver and stipend from the institute, to be provided to the student. it is expected that drc will judiciously distribute institute fellowship amongst the student working with different faculty members. the institute scholarship and stipen",False,True,,0.19820800000003302,,DRC_Guidelines-2015-updated.pdf;GCIR SOP_Hyd_11oct.pdf;Guidelines_for-PhD-Proposal.pdf;Fellowship_Advance-Form.pdf,DRC_Guidelines-2015-updated.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U16,adversarial_paraphrase,May research scholars keep dogs in campus accommodation?,,"r office will generate and send the offer letter to the selected candidate within 2-3 working days, with a copy to the pi, co-pi, hod, and associate dean gcir. this letter officially confirms the candidates selection and provides the terms of the appointment. 6.7 hostel accommodation nfa: if the selected research scholar opts for hostel accommodation, the pi should initiate the communication with chief warden. if the accommodation is available and the candidate accepts the offer letter and confirms their date of joining. student should contact swd for accommodation. after the accommodation for",False,True,,0.19579199999997243,,GCIR SOP_Hyd_11oct.pdf;AGSRD_Pre-PhD-Grade-format-Updated.pdf;Pre-PhD-Grade_format.pdf;Guidelines_for-PhD-Proposal.pdf,GCIR SOP_Hyd_11oct.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U17,adversarial_paraphrase,How much fellowship does stanford university pay its PhD scholars?,,"bits, pilani - k.k. birla goa campus academic graduate studies & research division (agsrd) format for institute fellowship continuation after the final thesis submission name of the phd scholar : id no.: department: date of phd. admission: title of the ph.d. thesis : date of final thesis submission : date of 5 years institute fellowship completion : recommendation for continuation of institute fellowship: (yes / no) reason for recommendation / remarks ------------------------------------------------------------------------------------------------------------------------------------------------",False,True,,0.14899999999995472,,Format-for-Institute-fellowship-Continuation-after-the-Final-Thesis-submission.pdf;GCIR SOP_Hyd_11oct.pdf;Format_selection-of-DAC-member.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Guidelines_for-PhD-Proposal.pdf;DRC_Guidelines-2015-updated.pdf,Format-for-Institute-fellowship-Continuation-after-the-Final-Thesis-submission.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U18,adversarial_paraphrase,What fellowship amount does iit delhi provide to PhD students?,,"birla institute of technology and science pilani academic graduate studies and research division 1st june 2024 guidelines for bits pilani international travel award for phd students bits pilani has announced a new initiative, international travel award to provide travel support to phd students to attend international conferences. this initiative is expected to provide international exposure to phd students and expand their understanding of advances within their discipline. travel to international conferences would allow meeting other researchers from across the world which could also help phd ",False,True,,0.179334000000253,,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Format-for-Institute-fellowship-Continuation-after-the-Final-Thesis-submission.pdf;CONTINGENCY_self-project.pdf;GCIR SOP_Hyd_11oct.pdf;Format_selection-of-DAC-member.pdf;Application-Form_International-Travel-Award.pdf;Institute_Contigency-Form.pdf,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,,,,,,,,0.0
improved,Improved local SearchService,answerable,True,Q01,travel,What is a PhD student’s responsibility after bill clearance for the National Institute Travel Grant?,"After attending the conference/symposium, the research scholar must share their experiences and acquired knowledge with the department through a formal presentation. The Head of the Department should issue a notice for this presentation, and a copy should be submitted to the AGSRD office along with travel-related documents for bill clearance. Submit the Travel Allowance (TA) and Daily Allowance (DA) form within 15 days of the trip, including accurate travel and DA details and all original vouchers and bills. Enclosures should include the registration certificate, registration fee receipt, travel tickets, and seminar notice indicating shared knowledge from the event. If travel documents are unavailable, the accounts office will use a standard distance-based calculation from the origin to the destination. In case the visit is canceled or the grants remain unused, please let the office know in writing.","- After attending the conference/symposium, the research scholar must share their experiences and acquired knowledge with the department through a formal presentation. [1]
- The Head of the Department should issue a notice for this presentation, and a copy should be submitted to the AGSRD office along with travel-related documents for bill clearance. [1]
- Submit the Travel Allowance (TA) and Daily Allowance (DA) form within 15 days of the trip, including accurate travel and DA details and all original vouchers and bills. [2]",False,True,,13.062332999999704,Travel-Grant-for-Registered-Ph.d-Student.pdf,Travel-Grant-for-Registered-Ph.d-Student.pdf;GCIR SOP_Hyd_11oct.pdf;Institute-Fellowship-policy-for_PhD.pdf;Application-Form-Institute-Travel-Grant.pdf;Guidelines_for-PhD-Proposal.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;DRC_Guidelines-2015-updated.pdf;Institute-Travel-Grant-Application-Form-1.pdf,Travel-Grant-for-Registered-Ph.d-Student.pdf,1.0,1.0,1.0,1.0,1.0,0.730593607305936,0.730593607305936,
improved,Improved local SearchService,answerable,True,Q02,travel,What is the eligibility criteria for availing BITS Pilani International Travel Award?,"Full-time PhD students of the Pilani Campus, KK Birla Goa Campus, and Hyderabad Campus of BITS Pilani are eligible to submit an application for the BITS Pilani International Travel Award. PhD students after completing two years from the date of admission are eligible for consideration for the International Travel Award. PhD students enrolled in dual degree programs (Cotutelle programs) are not eligible for the travel award. A PhD student can receive the International Travel Award only once during their PhD program.","- Full-time PhD students of the Pilani Campus, KK Birla Goa Campus, and Hyderabad Campus of BITS Pilani are eligible to submit an application for the BITS Pilani International Travel Award. [1]
- Academic Graduate Studies and Research Division 1st June 2024 Guidelines for BITS Pilani International Travel Award for PhD Students BITS Pilani has announced a new initiative, International Travel Award to provide travel support to PhD students to attend international conferences. [2]
- A PhD student can receive the International Travel Award only once during their PhD program. [1]
- PhD students after completing two years from the date of admission are eligible for consideration for the International Travel Award. [1]",False,True,,11.533666000000053,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Application-Form_International-Travel-Award.pdf;GCIR SOP_Hyd_11oct.pdf;Institute-Fellowship-policy-for_PhD.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;Application-Form-Institute-Travel-Grant.pdf,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,1.0,1.0,1.0,1.0,1.0,0.7553191489361701,0.574468085106383,
improved,Improved local SearchService,answerable,True,Q03,travel,What is the maximum limit of the grant for the International Travel Award?,INR 1.5 lakhs,The maximum limit of the grant for International Travel Award is INR 1.5 lakh. [1],False,True,,8.583417000000093,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Application-Form_International-Travel-Award.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;GCIR SOP_Hyd_11oct.pdf;12_Research_Proposal.pdf;Application-Form-Institute-Travel-Grant.pdf;CheckList_PhD-Thesis-submission.pdf,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,1.0,1.0,1.0,1.0,1.0,0.31578947368421056,0.31578947368421056,
improved,Improved local SearchService,answerable,True,Q04,travel,What is the maximum limit of the grant for the National Travel Award?,"INR 25,000","• The maximum reimbursable amount cannot exceed ₹25,000. [1]",False,True,,7.526791000000088,Travel-Grant-for-Registered-Ph.d-Student.pdf,Travel-Grant-for-Registered-Ph.d-Student.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;CheckList_PhD-Thesis-submission.pdf;Guidelines_for-PhD-Proposal.pdf;Application-Form-Institute-Travel-Grant.pdf;Institute-Travel-Grant-Application-Form-1.pdf,Travel-Grant-for-Registered-Ph.d-Student.pdf,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,0.36363636363636365,
improved,Improved local SearchService,answerable,True,Q05,proposal,What is the checklist for a PhD research proposal?,"A PhD proposal should follow this layout: General Formatting, Proposed Topic of Research, Objectives of Proposed Research, Background of Proposed Research, Methodology and Work Plan, References","- Checklist for Ph.D. [4]
- Documents submitted along with the Doctoral Research Proposal [2]
- Guidelines for Preparation of Research Proposal Points to Consider for formatting the proposal Formats for Reference Section [4]
- Appendix-2: Doctoral Research Proposal [initially two hard copies (of summary and proposal document) and for final submission one hard copy (of summary and proposal document) and one softcopy in a CD (summary and proposal document as separate doc files)] [1]",False,True,,16.121875000000063,Checklist_For-Proposal.pdf;Guidelines_for-PhD-Proposal.pdf,Guidelines_for-PhD-Proposal.pdf;Checklist_For-Proposal.pdf;8_Appendix_I-to-be-attached-with-research-Proposals.pdf;CheckList_PhD-Thesis-submission.pdf;DRC_Guidelines-2015-updated.pdf;11_Summary_of-Research-Proposal.pdf,Guidelines_for-PhD-Proposal.pdf,1.0,1.0,1.0,1.0,1.0,0.2105263157894737,0.12631578947368421,
improved,Improved local SearchService,source_gap,False,Q06,fellowship,What are the items which can be purchased under the contingency (with Institute PhD fellowship)?,"The items which can be procured under the Institute Ph.D contingency grant (for the scholars getting Institute fellowship) related to the Ph.D research work are: 1) Books and journals 2) Stationary, calculator, laser pointer, laptop mouse & cooling pad and printer cartridges 3) Supplies of computer consumables like external storage device, battery for UPS/Computers, anti- virus and other software (add-on). 4) Travel for attending conference, workshop and Lab visiting and sample collecting and CSIR NET Exams 5) Registration Examination fee for participation in professional development programs (conference, workshop, school etc and CSIR-UGC NET.) 6) Chemicals/Glassware 7) Photocopying/Typing/Binding/ charges 8) Spare parts replacement and minor repair of computers/Laptops. 9) Charges for recording spectra other experimental facility utilization charges 10) Other consumable materials required for experimental/theoretical studies 11) Data cards/ Data purchases.","The indexed Institute Fellow source is a reimbursement form. It records the item, payee/cash-memo date, and amount, but it does not enumerate which purchase categories are permitted. [1]",True,True,,9.55895799999995,Institute_Contigency-Form.pdf,Institute_Contigency-Form.pdf;Institute-Fellowship-policy-for_PhD.pdf;CONTINGENCY_self-project.pdf;DRC_Guidelines-2015-updated.pdf;Format-for-Institute-fellowship-Continuation-after-the-Final-Thesis-submission.pdf;17_Format-for-recommending-continuation-of-fee-waiver-and-or-Institute-Fellowship.pdf;16_Format-for-forwarding-continuation-of-fee-waiver-and-or-Institute-fellowship.pdf,Institute_Contigency-Form.pdf,1.0,1.0,1.0,1.0,1.0,0.07142857142857144,0.04761904761904762,
improved,Improved local SearchService,answerable,True,Q07,drc,What are the guidelines for availing casual leaves by a PhD student?,Casual leave is approved by the Supervisor. Casual leaves cannot be clubbed with any other leaves.,"- Casual leave cannot be clubbed with any other leave. [1]
- The maximum casual leave that can be taken at a stretch is only 10 days. [2]
- SCL should not be clubbed with on duty leave. [1]
- On duty leave is also under the perview of DRC of each department. [1]",False,True,,12.301165999999863,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Guidelines_for-PhD-Proposal.pdf;GCIR SOP_Hyd_11oct.pdf;Institute-Fellowship-policy-for_PhD.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.3548387096774194,0.25806451612903225,
improved,Improved local SearchService,answerable,True,Q08,drc,What is the difference between casual leaves and special casual leaves?,Special casual leave is permissible for attending conferences/ workshops/ symposia/ training programmes etc. as approved by DRC while a casual leave need not be approved by the DRC. Special casual leave should not be clubbed with on duty leave or casual leave while casual leave cannot be clubbed with any other type of leaves.,"- Special casual leave of 15 days is permissible for attending conferences/workshop/symposiums/training programmes, etc. [2]
- Casual leave cannot be clubbed with any other leave. [1]
- Each candidate is eligible for 30 days of vacation and 15 days of casual leave in an academic year (August to July). [2]
- SCL should not be clubbed with on duty leave. [1]",False,True,,5.566083999999805,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;Annual_progress-report_PhD_new.pdf;GCIR SOP_Hyd_11oct.pdf;Guidelines_for-PhD-Proposal.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.5636363636363636,0.43636363636363634,
improved,Improved local SearchService,answerable,True,Q09,drc,When is an on-duty leave applicable?,On duty leave is applicable when the student is expected to perform PhD project work at an off-campus site without a formal agreement.,"- SCL should not be clubbed with on duty leave. [1]
- On duty leave is also under the perview of DRC of each department. [1]
- Reasons given above should be considered only under SCL and not as on duty leave. [1]",False,True,,6.829415999999977,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;GCIR SOP_Hyd_11oct.pdf;9_Format_for-evaluation-DAC-Members.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Institute-Fellowship-policy-for_PhD.pdf;Guidelines_for-PhD-Proposal.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.1639344262295082,0.1639344262295082,
improved,Improved local SearchService,answerable,True,Q10,drc,How many members are present in the Departmental Research Committee (DRC)?,"The DRC consists of the Head of Department (HOD) as ex-officio member and Chairperson, and 2 to 6 faculty members, at the level of Assistant Professor or above, who are active in research. The size of DRC may depend on the number of faculty members in the Department.","Each Department has a ""Departmental Research Committee"" (DRC), consisting of Head of Department (HOD) as ex-officio member and Chairperson, and 2 to 6 faculty members, at the level of Assistant Professor or above, who are active in research. [2]",False,True,,9.924499999999892,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;Guidelines_for-PhD-Proposal.pdf;Format_for-DRC-constitution-final.pdf;Format_selection-of-DAC-member.pdf;Application-Form_International-Travel-Award.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;FORMAT_FOR-SUBMISSION-OF-DRC-APPROVED-LIST-OF-EXAMINERS.pdf;Documents_required.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.7272727272727272,0.7045454545454547,
improved,Improved local SearchService,answerable,True,Q11,drc,What is the term of DRC members?,The term of the DRC members is 2 years.,"- The term of DRC members is of two years. [1]
- Each Department has a ""Departmental Research Committee"" (DRC), consisting of Head of Department (HOD) as ex-officio member and Chairperson, and 2 to 6 faculty members, at the level of Assistant Professor or above, who are active in research. [1]
- The size of DRC may depend on the number of faculty members in the Department. [1]",False,True,,10.137875000000296,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;Guidelines_for-PhD-Proposal.pdf;Format_for-DRC-constitution-final.pdf;17_Format-for-recommending-continuation-of-fee-waiver-and-or-Institute-Fellowship.pdf;Format_selection-of-DAC-member.pdf;Application-Form_International-Travel-Award.pdf;FORMAT_FOR-SUBMISSION-OF-DRC-APPROVED-LIST-OF-EXAMINERS.pdf;Documents_required.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.25,0.19444444444444445,
improved,Improved local SearchService,answerable,True,Q12,drc,How many credits should a PhD candidate holding only a first degree be prescribed?,"Students holding first degree (B.Tech, B.E., M A, M.Sc etc.) must be prescribed a minimum of six courses spread in two semesters with a minimum of 24 units.","Students holding first degree (B.Tech, B.E., M A, M.Sc etc.) must be prescribed a minimum of six courses spread in two semesters with minimum of 24 units. [1]",False,True,,13.293625000000198,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;Guidelines_for-PhD-Proposal.pdf;Institute-Fellowship-policy-for_PhD.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;GCIR SOP_Hyd_11oct.pdf;8_Appendix_I-to-be-attached-with-research-Proposals.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.9836065573770492,0.9836065573770492,
improved,Improved local SearchService,answerable,True,Q13,drc,Is vertical transfer from B.Tech/M.Tech to PhD possible?,"Yes. Selection & recommendation of vertical transfer students should be done by the HOD/DRC, only after their source of fellowship/funding is identified and approved.","- The concerned Ph D supervisor, co-supervisor and respective DRC agree for such transfer. [2]
- Selection & recommendation of vertical transfer students should be done by the HOD/DRC, only after their source of fellowship/funding is identified and approved. [1]
- 2.15 Inter conversion of Full Time Ph D to Part Time [2]",False,True,,10.409334000000214,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;GCIR SOP_Hyd_11oct.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Guidelines_for-PhD-Proposal.pdf;Institute-Fellowship-policy-for_PhD.pdf;CheckList_PhD-Thesis-submission.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.64,0.64,
improved,Improved local SearchService,answerable,True,Q14,drc,How much should a student secure to pass the PhD qualifying examination?,The rigor & quality of Ph. D qualifying examination is the responsibility of individual DRC’s. The student has to secure a minimum of 50% in individual sub areas.,A student will get a maximum of two attempts for clearing the qualifying examination. [1],False,True,,12.657583999999833,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;5_Format_for-application-to-DRC-for-Ph.D-Qualifying-Examination.pdf;7_Format_for-forwarding-the-results-of-Ph.D-Qualifying-Examination.pdf;Guidelines_for-PhD-Proposal.pdf;8_Appendix_I-to-be-attached-with-research-Proposals.pdf;Institute-Fellowship-policy-for_PhD.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.29268292682926833,0.14634146341463417,
improved,Improved local SearchService,answerable,True,Q15,drc,What are the proposed sub-areas for PhD Qualifying examination for the CS&IS department?,"AI, Machine Learning & Data Mining, Computer Architecture, Embedded Systems & Robotics, Databases & Data Warehousing CS/IS, High Performance & Distributed Computing, Image Processing & Multimedia, Networking & Mobile Computing, Algorithms Theoretical Computer Science","- AI, Machine Learning & Data Mining [1]
- Computer Architecture, Embedded Systems & Robotics [1]
- Databases & Data Warehousing [1]
- High Performance & Distributed Computing [1]
- Image Processing & Multimedia [1]
- Networking & Mobile Computing [2]
- Algorithms Theoretical Computer Science [2]",False,True,,12.195584000000093,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;7_Format_for-forwarding-the-results-of-Ph.D-Qualifying-Examination.pdf;6_Format_of-Evaluation-sheet-for-Ph.D-Qualifying-Examination.pdf;Guidelines_for-PhD-Proposal.pdf;5_Format_for-application-to-DRC-for-Ph.D-Qualifying-Examination.pdf;8_Appendix_I-to-be-attached-with-research-Proposals.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,0.9642857142857143,
improved,Improved local SearchService,answerable,True,Q16,drc,What steps should be taken in case of a change in supervisor of a PhD student?,"A fresh approval of the University level Doctoral Counseling Committee based at Pilani, is required for any changes in topic of research and/or supervisor. Candidate has to request through supervisor and DRC to Associate Dean AGSRD, who will forward the request to Dean, AGSRD for approval of DCC/Research Board.","- A PhD student will choose a regular BITS faculty member holding PhD degree, as his/her PhD supervisor; He can choose a co-supervisor from other organization with adequate research background in the area of proposed research. [1]
- 2.13 Change of Locale/Supervisor/Topic of Research [1]
- For any such change Candidate will request through supervisor to DRC. [1]
- Format for change of Supervisor/Co-Supervisor [2]",False,True,,13.733208999999746,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;Format_for-change-of-Superviso-and-Co-Supervisor.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;Guidelines_for-PhD-Proposal.pdf;CheckList_PhD-Thesis-submission.pdf;Post_PhD_grade.pdf;GCIR SOP_Hyd_11oct.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.34782608695652173,0.20869565217391303,
improved,Improved local SearchService,source_gap,False,Q17,drc,In what language should the PhD thesis be written?,English,The supplied PDFs do not state the required language for writing the PhD thesis.,True,True,,9.224833999999849,DRC_Guidelines-2015-updated.pdf;Guidelines_for-PhD-Proposal.pdf,DRC_Guidelines-2015-updated.pdf;CheckList_PhD-Thesis-submission.pdf;Format_for-PhD-Thesis-title-approval_Revised.pdf;Certificate_from-DAC-PhD-final-thesis-sub-mod.pdf;Thesis_Form-1.pdf;Guidelines_for-PhD-Proposal.pdf;8_Appendix_I-to-be-attached-with-research-Proposals.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,0.6131471927654584,0.0,0.0,
improved,Improved local SearchService,answerable,True,Q18,gcir,"For submitting an industry research proposal, what are the different budget heads?","Equipment, Consumables, Contingency, Manpower, Travel, Overhead","- 4.2.1 BREAKDOWNS OF VARIOUS BUDGET HEADS FOR INDUSTRY SPONSORED [1]
- A comprehensive research proposal must be prepared, including research objectives, methodology, expected outcomes, timelines, and a proposed budget. [2]
- Sr No. | Budget Head | Year1 | Year 2 | Year 3 1 | Equipment 2 | Consumables 3 | Contingency 4 | Manpower 5 | Travel 6 | Overhead* 7 | Total including overhead 8 | Service Tax 9 | Total Amount (Rs.) [2]
- Coding, evaluation and selection of optimum system for different applications. [3]",False,True,,17.244417000000123,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;Guidelines_for-PhD-Proposal.pdf;DRC_Guidelines-2015-updated.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;8_Appendix_I-to-be-attached-with-research-Proposals.pdf;11_Summary_of-Research-Proposal.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.15584415584415587,0.15584415584415587,
improved,Improved local SearchService,answerable,True,Q19,gcir,What are the 3 key funds along which the overhead costs are distributed?,"the Professional Development Fund (PDF), the Department Development Fund (DDF), and the Campus Development Fund (CDF).","- To ensure the optimal utilization of resources from Sponsored R&D Projects at BITS Pilani, overhead costs are strategically distributed among three key funds: the Professional Development Fund (PDF), the Department Development Fund (DDF), and the Campus Development Fund (CDF). [1]
- Overhead costs help address administrative support, facility maintenance, and other indirect costs related to project management and operational efficiency. [1]
- The table below outlines the specific allocation percentages for each fund, depending on the total overhead amount in the project. [1]
- Unless otherwise specified, Principal Investigators (PIs) must include at least 20% overhead charges in their proposals. [1]",False,True,,10.712749999999716,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;DRC_Guidelines-2015-updated.pdf;PrePhD_CourseHandout_format.pdf;Guidelines_for-PhD-Proposal.pdf;Fellowship_Advance-Form.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.2882882882882883,0.2882882882882883,
improved,Improved local SearchService,answerable,True,Q20,gcir,"What are the allocation percentages for Professional Development Fund (PDF), the Department Development Fund (DDF), and the Campus Development Fund (CDF) given that the overhead is less than 10% of the total budget?","40%, 20%, 40%","- Professional Development Fund (PDF): 40% [1]
- Department Development Fund (DDF): 20% [1]
- Campus Development Fund (CDF): 40% [1]",False,True,,10.108624999999982,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;DRC_Guidelines-2015-updated.pdf;Requisition-for-TA.DA-forms.pdf;Thesis_form-2.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;Post_PhD_grade.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,
improved,Improved local SearchService,answerable,True,Q21,gcir,"What are the allocation percentages for Professional Development Fund (PDF), the Department Development Fund (DDF), and the Campus Development Fund (CDF) given that the overhead is more than 10% of the total budget?","60%, 20%, 20%","- Professional Development Fund (PDF): 60% [2]
- Department Development Fund (DDF): 20% [2]
- Campus Development Fund (CDF): 20% [2]",False,True,,10.041708000000149,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;Requisition-for-TA.DA-forms.pdf;DRC_Guidelines-2015-updated.pdf;Thesis_form-2.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;Guidelines_for-PhD-Proposal.pdf;Post_PhD_grade.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,
